STATECD,PLOT_FIADB,INVYR,pre.svpd,post.svpd
6,70085,2007,3.832689697,4.490048711
6,67326,2005,-0.39203199,-0.2281868
6,64323,2002,1.416991503,0.956978638
6,78324,2003,4.130444871,3.567880424
6,86605,2002,-2.79478749,-3.717903785
6,72680,2006,-1.237968173,-0.947625002
6,80190,2008,2.175329901,1.421474251
6,69498,2008,-1.842834285,-2.161163912
6,52347,2006,-1.358674388,-0.472034494
6,75635,2007,-3.556911627,-3.445532417
6,76342,2006,3.080824442,2.964661375
6,86169,2008,-1.216275401,-2.025365113
6,55274,2002,-1.501368598,-1.857988344
6,93613,2004,-4.228273631,-3.889531225
6,69397,2006,-2.931906849,-3.783318261
6,69507,2008,-3.08402802,-3.36211768
6,85585,2002,-0.901631476,-1.239325768
6,63628,2005,2.321367872,2.18684794
6,75045,2009,-2.49418364,-1.731538979
6,72597,2001,0.166685504,0.995023923
6,86433,2003,2.292622989,3.119820768
6,80100,2002,-4.881956765,-4.251297782
6,54185,2007,5.274263015,4.317704946
6,88367,2005,0.046949329,-0.430929737
6,75237,2007,1.448657846,2.214637561
6,74623,2009,-2.961929953,-3.794870867
6,64010,2001,-5.458834393,-6.449256021
6,82781,2003,-0.985570057,-1.460893994
6,79857,2005,-5.975186121,-6.781310644
6,60810,2009,1.991061139,2.154618734
6,92497,2002,6.447640295,6.497187299
6,79852,2004,-2.887462926,-2.724999764
6,78133,2006,4.333999299,4.424106019
6,96242,2008,-4.864757317,-4.101170042
6,92263,2002,0.736375634,0.189394711
6,87268,2004,1.931514251,2.723952907
6,57504,2006,2.124232138,2.115617362
6,69311,2002,-0.148420623,0.320896743
6,72976,2004,-3.635923678,-4.59392517
6,59415,2003,-4.599235188,-3.976822143
6,91918,2001,-3.746501317,-4.107560274
6,93929,2009,3.730722914,2.982645017
6,72755,2009,-4.509057049,-4.148399508
6,53327,2009,4.370613747,5.28290151
6,71362,2003,2.138379707,2.591510196
6,75089,2005,1.563599385,1.203931283
6,69992,2009,-5.710090713,-5.664180484
6,93269,2001,1.765714209,1.407847248
6,78957,2004,-1.497015154,-0.985613471
6,93598,2006,-3.25981966,-2.560494079
6,74228,2008,5.266576213,5.302177859
6,72480,2002,-4.427288416,-3.689219745
6,76507,2004,-5.187206813,-5.598522773
6,77028,2006,4.546696291,5.379239551
6,69436,2004,1.137728803,1.602973105
6,94848,2006,-0.926376729,-0.491396842
6,61867,2008,-3.521892534,-3.865655829
6,68590,2002,-2.127094364,-2.410366706
6,66052,2006,6.507708872,7.354604753
6,77334,2009,5.005083819,5.572689431
6,55153,2001,-5.869711607,-5.881396504
6,96895,2005,-2.41368466,-2.641632587
6,77498,2007,-5.267159255,-4.804238285
6,70023,2009,4.48965221,4.875148342
6,52628,2001,4.695615324,4.13300625
6,78120,2001,-5.318517627,-4.859315609
6,75944,2003,4.702470947,4.749665746
6,51367,2005,-2.17954258,-2.026165696
6,51753,2007,2.63971288,2.403166319
6,95010,2009,-0.995406315,-1.264985366
6,97530,2001,4.460121997,4.80913163
6,80133,2003,-2.666446385,-3.397697778
6,53069,2008,-2.895923778,-3.419010385
6,97219,2008,1.704003102,2.057362907
6,76986,2008,-2.984530249,-2.784076125
6,83864,2002,6.346144334,6.957354378
6,88883,2006,-2.17674246,-1.836636585
6,84917,2003,0.268547533,-0.626970884
6,71712,2005,4.130100406,4.185351051
6,59716,2001,1.516926723,2.102617351
6,76951,2006,6.388222692,6.991104387
6,58023,2008,-0.531822136,-1.281528763
6,64673,2001,4.868908307,5.527033053
6,66843,2009,-5.988950089,-5.197000843
6,71097,2003,-1.469548537,-1.349905684
6,55824,2005,1.361040379,0.921123331
6,99128,2005,3.939114208,4.848373945
6,68856,2005,-2.798284492,-3.278808634
6,69695,2007,3.104917179,2.22097464
6,64123,2001,5.4893615,5.86132798
6,62669,2001,-2.438996862,-2.27789373
6,91210,2003,4.468518181,5.313482285
6,85356,2005,0.428674839,0.963687265
6,90306,2008,-0.725265929,-1.332152572
6,76228,2002,1.704478179,1.401539286
6,91765,2004,-2.101687855,-2.842296457
6,80199,2006,-2.990076395,-2.50559334
6,83565,2008,-1.184513365,-1.054629728
6,54340,2002,-3.890284085,-3.757370691
6,91480,2004,-0.945741504,-1.333999116
6,73233,2006,-0.282376714,-0.613967664
6,94017,2008,-0.012139775,0.467904201
6,70907,2005,-2.031755471,-1.764455725
6,75335,2007,0.355372648,-0.307336126
6,72203,2009,-4.351706037,-4.056508276
6,64816,2001,4.36561491,5.272260281
6,60271,2003,2.239813789,1.912946251
6,64122,2007,2.577790761,2.217111519
6,79247,2009,6.495220949,6.844656143
6,56784,2001,-5.063843704,-4.427901544
6,92055,2002,-2.554438731,-2.798216298
6,55025,2004,-4.695825203,-4.894200959
6,78483,2008,3.974114536,3.467092058
6,60501,2006,-4.649179321,-4.454745375
6,57005,2008,4.815129779,3.89381444
6,55607,2002,-3.75533862,-4.66230682
6,75065,2007,-3.567931105,-2.805971324
6,80174,2009,0.230973444,0.114698361
6,80223,2001,-3.227202365,-4.119874889
6,67983,2003,4.293441431,4.837653517
6,86226,2005,-3.823507457,-3.778239903
6,89050,2007,5.752812362,5.847028376
6,55488,2009,0.425251932,0.223966697
6,85388,2007,4.520239168,4.654961209
6,84613,2009,-3.712252798,-4.209819201
6,54519,2006,-3.246294575,-3.147325418
6,63002,2003,1.848686664,2.613196402
6,73269,2005,-0.8428053,-0.388563398
6,70013,2009,-5.447076613,-4.986738584
6,68567,2002,-4.763644503,-3.979352027
6,70569,2004,1.953660815,1.051684873
6,57094,2006,-4.100991671,-3.264397363
6,65153,2008,2.870468541,3.141218889
6,77681,2002,3.547444356,4.047343181
6,97915,2004,6.141183802,5.881435065
6,89630,2002,5.589295822,5.864130001
6,58243,2004,1.752489938,1.398782293
6,99470,2006,-2.165799224,-1.654419254
6,86373,2008,-0.891554554,0.077327189
6,94843,2002,6.551596821,6.969416052
6,98403,2004,-1.69543134,-1.796522183
6,88050,2009,1.176484645,0.793886298
6,55594,2001,-2.919601634,-3.365051533
6,89935,2002,-3.636440732,-3.280436835
6,80611,2004,6.727456241,6.038449931
6,55642,2006,4.88575086,4.238206683
6,56750,2004,-2.942399224,-3.10813948
6,75912,2006,-0.49570728,-1.481808
6,77178,2008,-4.885234214,-4.699200922
6,51895,2002,-1.498954154,-0.767160052
6,99384,2004,4.855495124,5.046879151
6,99812,2006,6.168335836,6.546059867
6,61199,2008,1.465131108,2.035809269
6,79167,2001,-2.48738027,-3.226092548
6,56501,2003,-0.650885854,-1.137484033
6,69541,2005,4.846039539,5.140267964
6,74882,2007,-2.82540911,-2.433369821
6,65351,2009,-3.523149349,-2.536932134
6,94588,2001,-3.606727119,-3.886812713
6,71131,2003,-2.56883067,-3.231892295
6,92922,2001,2.562152395,2.464592372
6,53204,2003,-5.933986151,-6.468677511
6,70772,2005,0.194059708,-0.018348373
6,73766,2007,-5.463611018,-6.286166968
6,60207,2005,6.4073802,6.983940106
6,75904,2001,-2.344414519,-2.182256695
6,74878,2003,2.03009558,1.154188772
6,79796,2008,-4.251190383,-4.168019102
6,57193,2002,-1.050909235,-1.440023499
6,58771,2004,-0.754839117,-0.57496442
6,89215,2006,0.215679313,-0.26336341
6,88262,2008,-4.355143171,-4.502001614
6,94770,2002,-5.296116595,-4.421239807
6,88358,2003,2.930941587,2.536597287
6,53728,2003,-2.341045997,-2.402218488
6,83102,2003,3.162836084,3.969198136
6,50102,2005,6.153279149,5.501526712
6,72671,2009,-4.947322928,-4.249528969
6,69569,2001,-2.949983422,-3.659065757
6,61537,2003,5.784450653,5.624054324
6,95564,2005,-1.200410583,-1.320568646
6,75056,2008,1.502985734,0.684807655
6,65980,2003,4.593972743,4.993931359
6,56780,2002,-1.116184931,-0.814711252
6,77602,2004,-4.9801106,-4.843259313
6,77646,2006,-3.026198394,-2.164321231
6,67255,2008,-0.056390896,-0.141100239
6,90032,2002,-0.088758644,0.497385355
6,94602,2004,6.533190295,6.396798571
6,78905,2006,0.045068957,-0.367935901
6,93688,2008,1.733982857,1.857845421
6,95829,2002,-2.385926534,-3.110436709
6,51547,2005,-1.094254733,-1.495732282
6,99480,2007,0.402021949,1.354800471
6,85301,2001,3.367768562,3.497159467
6,59784,2003,-4.550082404,-3.650315455
6,53714,2005,-4.961856123,-5.952784243
6,80160,2007,0.652188387,0.266192185
6,61479,2001,-1.485637909,-1.777920218
6,83803,2009,4.334872705,3.871607845
6,76625,2003,2.233998165,2.726258522
6,82755,2005,-3.974615696,-4.482933392
6,64902,2006,-2.589519173,-2.747495752
6,86875,2003,1.800843742,2.586801197
6,99737,2005,-5.409083915,-5.419530476
6,60706,2002,4.181546888,4.401781502
6,58304,2009,-1.442908547,-1.0949861
6,51701,2001,-4.573754709,-5.257190773
6,76128,2005,5.479382749,6.227143738
6,99709,2009,4.209238711,3.440086616
6,69021,2007,-5.820063574,-4.891840036
6,66506,2009,-2.286806802,-3.157330541
6,88856,2001,2.542929283,2.355869848
6,88915,2003,3.568021697,3.232420006
6,58944,2005,0.971740868,1.850872838
6,72052,2007,-5.515761064,-6.450333025
6,68032,2009,-1.833330518,-2.13225507
6,89133,2007,1.834362519,1.965875387
6,95949,2004,-2.75670353,-2.413863354
6,53514,2006,6.874315262,6.810787269
6,80123,2008,-0.529015228,-0.079446751
6,65996,2002,6.521261718,6.482244774
6,71997,2004,1.698886999,0.725035817
6,54516,2006,2.855076794,3.105236817
6,52717,2004,-0.718571891,-0.847615048
6,72825,2006,-0.846765154,-1.496862521
6,62445,2008,-0.956176026,-1.340735489
6,78933,2002,2.067968144,2.849520447
6,74320,2004,-0.291965294,-1.08428341
6,87239,2009,4.257126285,3.924767176
6,56450,2005,4.509844317,4.629693193
6,71215,2007,0.92084984,0.315210221
6,78806,2009,4.710796061,4.031748692
6,87428,2001,6.182611652,5.881246156
6,95220,2009,4.639166745,5.141474273
6,64840,2001,2.359239794,2.511905115
6,71736,2009,1.832752653,2.197945398
6,67727,2006,0.948876568,0.381560262
6,77593,2008,-5.224400753,-6.149075326
6,78594,2004,0.55684429,-0.424256831
6,63614,2006,-0.034788682,0.712615913
6,90875,2006,3.554945626,3.067490463
6,92738,2008,-1.376193037,-1.746009616
6,60091,2001,-5.342748948,-6.164319405
6,78648,2003,-1.267556441,-0.692762976
6,87576,2005,-4.871077413,-5.312820085
6,56823,2007,2.242748471,1.526931797
6,64286,2009,6.34281193,6.619980161
6,80817,2001,-0.317841547,-0.27695981
6,72270,2003,5.546679918,5.361547073
6,86592,2001,-2.323817455,-1.755283161
6,73540,2003,-0.63749146,0.23196073
6,86496,2005,-0.556972758,-0.773335191
6,61251,2007,-2.589605209,-2.905839184
6,71188,2009,-1.397275036,-2.307827298
6,99188,2001,3.441067967,3.764852845
6,94345,2003,-4.608528076,-4.04343997
6,67030,2008,-1.083735382,-1.094245274
6,66484,2004,-3.256710544,-3.599029497
6,97525,2002,1.474396821,1.914957197
6,83054,2004,4.779862994,4.842156994
6,86723,2003,6.278276942,6.366446026
6,82793,2008,-4.869508436,-5.116288345
6,52189,2002,0.884825769,1.003123372
6,70458,2004,6.547459551,7.014930964
6,73700,2006,-1.451423723,-2.268172546
6,95430,2008,5.38034322,5.106727701
6,88644,2003,6.392990826,5.607827602
6,50447,2005,-2.222962275,-2.617626037
6,58893,2007,4.575875251,4.423980306
6,99080,2002,2.93224812,3.277990752
6,54499,2006,0.63152412,0.20092832
6,77184,2008,-1.613040899,-1.515185975
6,56991,2003,-1.638872763,-1.741752762
6,86267,2002,3.570956019,3.098710036
6,86084,2008,3.188465105,3.457567084
6,58824,2002,-0.599307663,-1.038081432
6,80968,2004,3.679773959,2.929399268
6,82161,2006,6.224475771,5.600651715
6,92420,2001,-5.671510326,-5.218696654
6,69983,2002,6.970477731,7.694224708
6,85480,2005,-1.293822265,-2.127713128
6,91838,2007,-2.846567235,-3.040749217
6,80709,2009,-5.708445371,-5.141301613
6,81720,2001,-1.154308016,-2.031228414
6,74595,2003,5.445556843,4.55690214
6,73094,2005,4.830379837,5.155931418
6,53934,2007,0.582480086,-0.35704743
6,60284,2009,5.529663563,5.545711383
6,75728,2001,1.580983783,1.526314422
6,93005,2003,-1.081596514,-1.676183641
6,58420,2005,-3.93930598,-3.616868021
6,99743,2007,3.870956922,3.466683097
6,88885,2009,-1.366877602,-1.79280383
6,66044,2002,-1.87564296,-2.424935948
6,70594,2004,-1.02655358,-0.994441895
6,65578,2007,-0.711149069,-0.795019759
6,91296,2002,1.373989458,1.003933532
6,90905,2008,5.703924985,5.855618486
6,51915,2002,4.26644948,3.361990266
6,93881,2004,-2.684773352,-3.496080495
6,97734,2001,1.850888325,2.209486611
6,59261,2003,-2.497275922,-2.243286517
6,72459,2001,2.979361989,3.449172887
6,66039,2006,4.306618712,4.995463298
6,80868,2005,-2.898529392,-3.84521161
6,66139,2009,-2.354913507,-1.536561614
6,95103,2009,-1.166334205,-2.164300367
6,59705,2004,0.922162156,1.117799976
6,92856,2006,5.240623314,4.608774415
6,67442,2008,-0.489362445,-0.171295045
6,94695,2006,-4.993713868,-4.414601915
6,77323,2004,0.42671716,0.618157831
6,85045,2006,-1.718593318,-2.056424137
6,62737,2008,3.567079095,3.856662614
6,82142,2002,0.875394409,0.221240462
6,72477,2004,3.520260641,3.215818746
6,96873,2009,-2.30833579,-2.445707948
6,54708,2001,1.759624818,1.1932168
6,86517,2003,3.868296356,3.267670903
6,94124,2007,6.623464333,7.482647068
6,67977,2009,-0.075879965,-0.975262321
6,52140,2001,3.090440273,3.941870601
6,86315,2003,-3.721006432,-3.6982709
6,95607,2001,6.730828403,6.309562304
6,89290,2003,-3.371910001,-3.367681076
6,94876,2005,0.278912958,0.886124142
6,91593,2001,4.90944989,4.133994483
6,98901,2003,-0.980607444,-1.680561167
6,85488,2006,-3.175694828,-2.600222396
6,79688,2008,-5.826011898,-5.412932293
6,95255,2002,-0.470686989,-1.355636764
6,82140,2007,5.730247646,5.814999164
6,85974,2009,1.171042361,1.772443515
6,73807,2005,3.667301975,3.330522946
6,66525,2003,-1.925062076,-1.429946671
6,78470,2005,-3.861603652,-4.769918919
6,74509,2007,5.418958467,5.965752483
6,66621,2009,-0.481124514,0.111771512
6,78121,2001,4.102777902,3.723597979
6,71728,2003,-3.739386146,-3.302821715
6,59637,2005,-0.891973937,-0.699263027
6,70786,2008,4.65454812,3.733117479
6,77124,2004,-2.982358409,-2.922801705
6,67650,2006,0.458543685,0.371356186
6,60592,2008,5.623020171,5.007354681
6,51347,2008,-3.218445001,-3.594354682
6,63630,2002,-5.177155446,-4.85189788
6,82913,2004,4.810019348,5.24991865
6,69786,2006,5.434947782,5.438073598
6,87889,2008,2.40388482,2.740584069
6,88086,2005,-0.624063499,-0.223176146
6,71166,2007,-1.446814967,-0.62393662
6,56540,2009,-1.737767013,-2.108747979
6,68763,2005,3.519428808,2.898466573
6,75600,2007,0.594844538,0.287332509
6,77139,2005,-1.308288858,-1.544431324
6,50792,2007,0.602367517,1.528859494
6,71570,2004,-3.97038601,-4.6973222
6,73394,2006,-0.16604996,0.437782355
6,88882,2008,0.208734791,-0.403694746
6,55281,2002,-2.109719303,-1.161234964
6,81858,2004,4.672317121,4.333010033
6,83798,2007,0.610709926,0.774104261
6,96917,2001,5.493911918,4.49969387
6,88879,2003,0.395858463,0.87841545
6,65400,2007,6.623583613,5.791125245
6,98331,2009,1.263511697,1.742249564
6,58034,2007,2.890839831,2.173014042
6,66521,2009,-1.543282754,-0.627639011
6,53038,2001,-3.643371024,-2.841881163
6,54565,2003,0.772763762,-0.209814697
6,82379,2005,3.84930074,2.974653619
6,61434,2007,-1.485428013,-1.767349034
6,69238,2009,-5.304745285,-4.802173075
6,85182,2002,1.87421333,1.440607924
6,68484,2004,3.681567681,2.80428414
6,70062,2006,1.434074757,2.332124482
6,76196,2008,-4.67600753,-5.110303765
6,56942,2002,-3.996856281,-4.128537097
6,72128,2004,0.655955327,0.738698487
6,92832,2002,-1.753205186,-1.648193025
6,60049,2001,-0.169788184,-0.595009996
6,73133,2006,2.002659577,1.608035577
6,73416,2008,1.050399123,2.004457804
6,94432,2004,-4.414469915,-4.129088437
6,90969,2006,4.695222184,3.953978367
6,84065,2009,1.193673026,1.510990351
6,96930,2001,5.715255798,5.095298247
6,75383,2003,0.366944914,0.649948726
6,93638,2005,-0.397092928,-0.283380286
6,67070,2007,5.158875846,4.748998582
6,71636,2008,-0.875392328,-1.642994125
6,98599,2002,-2.37700816,-2.745284542
6,86178,2004,-0.882316341,0.016606472
6,90974,2004,-2.356181423,-2.997022165
6,87908,2006,5.998853735,5.679038305
6,72612,2008,-1.629325935,-2.279699843
6,64955,2006,0.611239877,0.19339401
6,83455,2002,2.833865192,2.512146459
6,83464,2006,6.776552603,6.546484385
6,70597,2008,5.826612881,5.069339397
6,98130,2001,2.12496496,2.33493809
6,73837,2003,2.428586029,3.049078611
6,99749,2005,6.938623794,7.410019228
6,70416,2004,2.330503125,2.562399666
6,81778,2009,-0.453446184,-0.926045988
6,74618,2001,4.74340253,4.832906086
6,84275,2002,6.579566259,6.145265815
6,87634,2001,5.64344177,5.85589498
6,93927,2003,-2.055595907,-2.54516664
6,89038,2005,-1.612479153,-2.373815063
6,76510,2007,1.001755851,1.023525316
6,56401,2009,2.877961281,3.875276856
6,67610,2001,1.342524176,1.143960406
6,80707,2003,0.85294339,0.880051163
6,90787,2006,-4.277119349,-4.116045355
6,60878,2008,-4.815759007,-5.437461363
6,61207,2002,-1.24076835,-1.951951725
6,59855,2004,4.654965668,4.009088269
6,98344,2008,-0.7219039,0.170760131
6,92209,2008,-2.077379839,-2.196620024
6,55016,2004,0.590596776,1.066972309
6,60324,2006,-4.670333359,-4.778718722
6,82392,2007,-2.04489866,-2.825453743
6,56448,2001,-4.033243943,-3.491759739
6,88992,2003,-5.125303383,-4.160937182
6,98001,2002,2.055397385,2.392812489
6,67011,2006,-0.967173656,-1.314799135
6,58012,2008,3.183045393,3.313645645
6,59723,2002,-5.713302398,-6.673529408
6,89975,2002,6.46840268,7.242838073
6,83404,2004,-0.20785141,-0.528843369
6,68069,2006,-3.744592142,-3.277898668
6,53194,2008,-3.071695718,-3.687899217
6,55352,2002,3.993070553,4.316759324
6,71258,2005,-5.316666904,-4.466254697
6,82958,2007,3.204182274,3.082279578
6,74273,2009,-0.177956478,0.544571954
6,91443,2001,3.243246821,3.231860995
6,67595,2003,-4.595764006,-3.837995238
6,69585,2007,3.312856863,3.864052293
6,84213,2007,3.1692244,3.739012004
6,61796,2005,6.952031344,6.928141545
6,85502,2007,-5.069110404,-4.367760319
6,60746,2009,2.090087335,3.07902534
6,62182,2001,1.699946299,0.986141387
6,93629,2003,4.591194347,3.69282641
6,62725,2005,-2.75373044,-2.729847206
6,85603,2002,6.796938388,7.579716879
6,67359,2004,-0.399271235,-0.73004416
6,54393,2006,5.653912511,5.402081811
6,83699,2008,-2.413952583,-2.070007332
6,76679,2005,-1.085053934,-0.945027873
6,70436,2005,-3.226241266,-3.782488353
6,73649,2007,6.009831937,5.740481166
6,88827,2009,6.41207244,6.039630059
6,66103,2003,1.851841479,2.104475791
6,58934,2005,4.89039026,5.685162033
6,93529,2004,-2.249360936,-3.096923047
6,92435,2002,2.782146148,2.956590912
6,92554,2004,6.538261649,6.403773918
6,71046,2004,2.129431911,2.404538176
6,88303,2006,-2.575947932,-2.71686117
6,82432,2008,1.873221172,2.098183277
6,52421,2002,-1.081009936,-1.427024102
6,54563,2004,0.689333217,1.311903235
6,71284,2006,-3.250644771,-3.435007737
6,50082,2009,-0.135625079,0.665666176
6,95352,2009,-2.385294425,-1.598287984
6,87750,2005,-0.591212166,-1.459755399
6,58341,2007,-3.316196358,-3.932613239
6,62007,2009,-3.370327195,-3.859874592
6,61280,2001,4.49477662,4.986866798
6,75575,2009,5.135110627,5.999866649
6,89472,2001,5.435425181,6.244030896
6,52164,2003,-2.253511879,-1.370197765
6,89029,2005,-3.635080589,-3.618234586
6,85118,2007,-1.835324458,-1.413611383
6,79352,2009,2.933020024,2.242143285
6,68189,2001,6.503487395,6.835504036
6,85939,2003,-2.545028144,-1.596653998
6,70390,2005,2.153557888,2.903772705
6,87083,2009,4.743108606,4.587895603
6,95810,2001,-1.338301227,-1.635096675
6,65987,2003,0.31232828,0.745815034
6,73238,2005,-5.941858437,-6.498883746
6,61658,2005,1.487587976,0.572249184
6,58728,2008,1.128840171,0.857509314
6,81708,2001,-5.571337875,-4.610843561
6,81175,2003,-4.265057325,-3.43890812
6,87535,2005,5.018642908,4.71632847
6,93588,2008,-5.527713215,-5.817752055
6,82882,2002,3.340192363,2.81837344
6,90994,2004,-3.861498808,-4.018809625
6,55644,2006,-1.602233175,-0.725934943
6,97043,2008,0.907497938,0.128024806
6,96595,2008,-4.071670693,-4.822517197
6,69840,2002,3.812289532,3.352617258
6,95639,2004,1.362757666,1.817060525
6,93882,2008,5.989190145,5.998531574
6,60886,2004,2.399377511,1.785665471
6,82472,2005,-5.353356786,-6.188613031
6,51443,2007,3.499962294,4.336427989
6,83520,2002,-4.839574519,-3.848258707
6,72488,2001,6.349578229,5.915958494
6,86396,2003,2.128602049,1.510295581
6,80680,2002,-0.044371548,-0.879768811
6,88286,2008,-5.655549154,-6.277295289
6,68585,2002,-0.871746997,-1.538753107
6,98943,2002,0.43407847,1.132330001
6,58317,2004,6.443349651,5.609845049
6,71515,2006,1.336637245,1.267107288
6,91243,2002,-1.981372582,-2.280853706
6,54627,2007,4.516339321,4.56438458
6,77984,2001,-4.18360636,-5.040575311
6,53325,2003,-3.541214007,-4.136791237
6,76887,2005,3.911252373,4.336637246
6,97308,2007,1.96844778,2.073299241
6,67180,2009,1.07359245,0.827901744
6,72910,2007,1.266402978,0.373710869
6,64724,2009,2.634148657,1.950714085
6,85538,2006,-2.226574566,-1.638709364
6,91920,2003,-2.304049891,-1.758121619
6,73460,2005,4.269777312,5.26398445
6,63592,2003,-1.446685442,-1.80091628
6,68806,2009,0.571237751,0.917917523
6,59652,2002,1.071732304,1.275508741
6,50785,2004,1.933750682,1.547741199
6,86681,2006,3.543887249,3.219617865
6,97675,2008,-1.809969084,-0.820074658
6,95327,2002,2.005685683,2.577761114
6,76972,2004,4.955360949,5.173992039
6,65834,2004,-5.638401424,-4.837618963
6,85703,2006,-4.68431166,-4.31523435
6,80493,2008,1.464117025,2.0586085
6,69025,2002,2.966174563,2.134657514
6,62059,2004,-2.829172382,-2.709825031
6,97712,2004,-4.436245841,-3.859888585
6,52647,2007,-2.342384628,-1.908622119
6,78743,2001,3.109135799,3.252185946
6,90780,2004,-3.713387096,-4.103382454
6,77685,2006,3.186470952,4.120085106
6,70626,2008,1.863381867,0.87706088
6,55451,2002,0.18767838,-0.446342494
6,88258,2009,6.772719216,7.487237067
6,85676,2006,5.093254415,4.16489704
6,58802,2004,5.702221186,5.505993206
6,65698,2006,5.815960889,5.371201347
6,87801,2002,-5.1518487,-5.983250851
6,77456,2004,-5.67117539,-6.179616825
6,89873,2006,4.599546271,4.863608083
6,91085,2001,2.647853954,3.493910216
6,70553,2003,-4.096082601,-4.199611177
6,61166,2005,4.963066303,4.573041238
6,79430,2007,5.381031167,5.917176761
6,58438,2009,-2.847021099,-1.93119835
6,84066,2001,-3.990669496,-3.24114461
6,61955,2003,5.704031711,6.406325162
6,98505,2001,1.92346268,2.778668157
6,71255,2003,0.173568624,1.169708172
6,75442,2005,-5.897407007,-5.816465384
6,96758,2007,1.040569849,0.339367804
6,92684,2005,1.869799694,1.343390208
6,54377,2001,6.276927241,6.909351538
6,59577,2003,-2.008535996,-2.799831611
6,77302,2006,2.185923025,1.90740189
6,86309,2008,-5.258284203,-4.495495867
6,85398,2004,-0.63252367,-1.391774638
6,74715,2006,-0.10632641,0.361222783
6,97937,2008,5.4796647,5.71518425
6,64112,2003,5.315518576,5.741792842
6,63513,2005,2.030396441,2.252924364
6,71196,2007,0.534358841,0.768081708
6,71483,2009,-5.71563305,-4.721538697
6,81884,2003,3.658137071,4.064892744
6,83796,2005,-3.862898062,-3.379331355
6,67153,2002,6.042083027,5.533870788
6,68800,2006,-5.328666863,-5.168375265
6,63624,2008,0.441743087,0.649449455
6,77064,2002,-2.684865152,-2.359290509
6,74422,2006,-3.581261476,-3.876559805
6,99448,2008,2.958994417,3.194913879
6,96894,2002,0.221257043,0.467808604
6,85415,2005,3.709742046,4.005103151
6,84534,2007,3.553720751,3.225221729
6,93779,2009,2.833342788,3.612188694
6,98123,2001,2.191515585,1.783488107
6,53965,2003,1.070232338,0.595106121
6,77965,2005,5.256977086,4.343949218
6,50488,2007,1.722883556,1.335470587
6,67700,2008,1.045738571,2.001908173
6,66922,2007,-2.354918522,-3.017290931
6,72785,2009,6.942151478,7.487607734
6,51514,2001,-4.044454486,-4.003023599
6,53517,2003,-0.404467372,-1.290561369
6,60954,2006,0.352968544,-0.175296915
6,99586,2002,-0.110167709,0.456010929
6,68792,2004,-5.962481563,-5.895166119
6,85333,2007,-4.986129652,-5.427375839
6,87545,2009,2.937263563,3.813331001
6,78456,2001,6.492636709,6.303556413
6,56626,2003,6.076586638,6.252506872
6,65370,2005,5.801224011,6.295628692
6,96076,2007,-3.892223292,-4.462728566
6,81877,2009,-3.824846103,-3.38151026
6,66154,2009,-5.558850082,-4.761489242
6,83418,2003,-4.954195224,-4.550343394
6,87093,2005,0.797992099,1.703022711
6,80403,2007,-5.980996936,-6.331914771
6,78383,2009,3.900069509,3.476636957
6,87613,2002,5.846024219,6.410174722
6,93692,2006,1.452571469,2.100940151
6,68693,2008,-1.813444835,-2.544703941
6,73288,2002,1.228083259,0.640218037
6,53328,2004,0.739345087,1.278875962
6,70624,2004,-3.944707076,-3.97000357
6,99122,2006,-2.604686651,-2.54557288
6,85794,2008,4.985015471,4.069758247
6,61442,2002,-5.814113716,-6.726829248
6,95332,2004,-1.247020826,-2.23380841
6,76511,2006,6.604480752,6.824614788
6,56844,2009,-2.085100192,-1.740757971
6,71582,2001,-2.933102802,-2.647305491
6,62214,2005,2.378547226,1.536794027
6,85495,2001,-2.002996671,-2.777285682
6,63886,2008,-4.442075634,-4.633549448
6,64558,2002,5.480573006,4.992207652
6,90352,2004,-5.116971293,-4.698643963
6,51160,2006,6.57430689,7.035598833
6,50037,2006,-5.447328628,-5.829544257
6,78874,2008,5.119438176,4.471828155
6,76356,2005,2.29057117,2.525773075
6,54294,2002,-5.483791652,-5.366917348
6,61102,2001,6.214565675,5.756647211
6,80018,2008,1.741844068,2.254807932
6,58111,2001,-2.210555426,-2.385440846
6,74607,2003,-4.517521169,-4.034321656
6,60510,2007,-5.680266998,-5.495759126
6,51076,2009,-0.957742582,-0.629238959
6,73280,2001,2.013471738,2.581521054
6,65342,2003,3.832777493,4.38956596
6,86666,2001,3.567626147,3.693331407
6,98217,2003,-1.200150506,-0.332854494
6,71509,2005,-5.519980921,-5.609332598
6,86806,2007,2.51075298,3.398888114
6,88676,2009,-2.994923018,-3.255090027
6,72653,2001,-1.736592282,-1.116901753
6,87148,2003,3.284531304,2.43425036
6,70444,2006,0.500981229,-0.157903933
6,72295,2008,-3.805665609,-3.123023839
6,89510,2009,3.666018214,3.451362458
6,52735,2002,-5.26597287,-5.354320224
6,76849,2004,-0.715532789,-0.155632758
6,91682,2006,1.457912304,1.303758048
6,97809,2008,-2.082836553,-2.617479933
6,64557,2008,1.207232356,0.86441799
6,93643,2002,2.531610432,2.739594354
6,88081,2008,3.310336831,3.376825953
6,55324,2003,3.598972807,3.294190581
6,61729,2008,1.478008917,1.640972435
6,52536,2008,-2.502854147,-2.816267059
6,73827,2001,1.352661357,1.718072036
6,59303,2005,1.129313819,1.351755698
6,79035,2007,-0.726210554,-0.820904076
6,99512,2002,1.78621343,1.03698421
